order_id,session_id,user_id,order_ts,gross_amount,discount_amount,shipping_amount,net_amount,payment_method,total_items,distinct_products,top_category,category_mix,average_rating,total_cost,margin_proxy,log_net_amount,is_revenue_outlier,net_amount_capped
O0000503,S0006442,U001970,2025-11-27T06:33:11,13022.6,2049.49,0.0,10973.11,UPI,7,3,Home,"{'Home': 1, 'Books': 1, 'Beauty': 1}",4.266666666666667,3294.69,7678.42,9.303294141261048,False,10973.11
O0000504,S0006446,U000113,2025-11-05T23:33:47,4961.58,264.85,0.0,4696.73,Card,3,1,Home,{'Home': 1},3.6,1208.7,3488.0299999999997,8.454834692302954,False,4696.73
O0000505,S0006447,U000944,2026-01-14T09:16:56,12605.15,1268.61,0.0,11336.54,Card,10,4,Beauty,"{'Beauty': 2, 'Books': 1, 'Fashion': 1}",4.1,2985.21,8351.330000000002,9.335874622531833,False,11336.54
O0000506,S0006463,U000389,2026-01-04T01:46:05,2893.24,115.43,0.0,2777.81,Card,2,2,Sports,"{'Sports': 1, 'Home': 1}",4.35,1658.3600000000001,1119.4499999999998,7.929778057487938,False,2777.81
O0000507,S0006466,U000042,2026-01-11T04:13:19,631.13,78.57,43.0,595.56,Card,1,1,Electronics,{'Electronics': 1},4.9,307.25,288.30999999999995,6.3911798232355395,False,595.56
O0000508,S0006478,U001183,2025-12-31T17:14:06,9743.43,1080.67,0.0,8662.76,UPI,6,2,Beauty,"{'Beauty': 1, 'Books': 1}",3.7,2206.69,6456.07,9.066904087466126,False,8662.76
O0000509,S0006488,U000082,2026-01-12T11:52:48,9604.86,633.94,0.0,8970.92,UPI,6,2,Books,"{'Books': 1, 'Electronics': 1}",4.2,2047.92,6923.0,9.101854978970831,False,8970.92
O0000510,S0006491,U001420,2025-10-25T16:29:27,14641.26,835.87,0.0,13805.39,UPI,9,3,Home,"{'Home': 1, 'Fashion': 1, 'Electronics': 1}",4.5,2679.27,11126.119999999999,9.532886807452007,False,13805.39
O0000511,S0006529,U001166,2025-12-07T03:14:24,1618.95,46.79,71.45,1643.61,Card,1,1,Home,{'Home': 1},4.7,1057.64,585.9699999999998,7.405258553024207,False,1643.61
O0000512,S0006539,U001323,2026-01-06T06:02:05,5417.28,227.33,0.0,5189.95,Card,3,1,Books,{'Books': 1},4.2,1263.45,3926.5,8.55467200372536,False,5189.95
O0000513,S0006546,U000447,2025-10-31T10:25:00,9273.75,1068.83,0.0,8204.92,Wallet,7,4,Fashion,"{'Fashion': 3, 'Sports': 1}",4.45,3371.4700000000003,4833.45,9.012611123990437,False,8204.92
O0000514,S0006562,U000438,2025-11-06T09:48:24,1630.78,141.5,87.61,1576.89,UPI,2,1,Books,{'Books': 1},4.1,436.53,1140.3600000000001,7.363843790484308,False,1576.89
O0000515,S0006564,U001796,2025-12-16T05:16:10,501.35,27.97,67.28,540.66,Card,1,1,Fashion,{'Fashion': 1},4.5,228.34,312.31999999999994,6.29463849832768,False,540.66
O0000516,S0006567,U000996,2026-01-02T01:03:49,6232.64,944.64,0.0,5288.0,UPI,5,3,Electronics,"{'Electronics': 2, 'Fashion': 1}",4.3999999999999995,2209.05,3078.95,8.57338447106598,False,5288.0
O0000517,S0006580,U002138,2025-10-28T06:31:00,3744.93,175.54,0.0,3569.39,COD,4,3,Fashion,{'Fashion': 3},4.666666666666667,1479.92,2089.47,8.180430112504505,False,3569.39
O0000518,S0006594,U000169,2025-12-02T02:56:55,4300.32,74.33,0.0,4225.99,UPI,6,4,Electronics,"{'Electronics': 2, 'Sports': 2}",3.975,1781.6999999999998,2444.29,8.349245434819965,False,4225.99
O0000519,S0006600,U001473,2025-11-14T17:03:32,12874.86,844.44,0.0,12030.42,COD,6,3,Books,"{'Books': 2, 'Electronics': 1}",4.333333333333333,3778.0,8252.42,9.395276840240498,False,12030.42
O0000520,S0006618,U000748,2025-12-23T20:56:50,7969.1,273.82,0.0,7695.28,UPI,8,3,Sports,"{'Sports': 1, 'Home': 1, 'Electronics': 1}",4.0,1679.5,6015.78,8.948492374220097,False,7695.28
O0000521,S0006625,U002134,2025-12-13T18:59:12,7149.7,758.36,0.0,6391.34,Wallet,6,3,Books,"{'Books': 2, 'Sports': 1}",3.966666666666667,2199.52,4191.82,8.762855677520855,False,6391.34
O0000522,S0006629,U002079,2025-12-19T08:17:30,5197.55,274.06,0.0,4923.49,UPI,5,2,Home,"{'Home': 1, 'Sports': 1}",3.7,1228.9099999999999,3694.58,8.501975994944683,False,4923.49
O0000523,S0006661,U000224,2026-01-09T19:06:07,12776.95,972.35,0.0,11804.6,Card,8,4,Fashion,"{'Fashion': 2, 'Beauty': 1, 'Electronics': 1}",4.05,3622.9300000000003,8181.67,9.37632927414924,False,11804.6
O0000524,S0006665,U001633,2025-11-21T03:41:44,3114.88,267.48,0.0,2847.4,Wallet,4,2,Electronics,"{'Electronics': 1, 'Books': 1}",3.8499999999999996,955.4100000000001,1891.99,7.954512712107969,False,2847.4
O0000525,S0006666,U000407,2025-12-07T09:44:15,1842.06,135.1,70.14,1777.1,Card,2,1,Electronics,{'Electronics': 1},4.0,682.68,1094.42,7.4833006574619025,False,1777.1
O0000526,S0006667,U000258,2026-01-12T11:55:50,5335.58,253.12,0.0,5082.46,Card,4,2,Beauty,"{'Beauty': 1, 'Sports': 1}",3.8499999999999996,1341.38,3741.08,8.533747411089786,False,5082.46
O0000527,S0006668,,2025-11-08T11:04:37,7151.4,809.57,0.0,6341.83,Card,4,2,Sports,"{'Sports': 1, 'Electronics': 1}",4.3,1894.06,4447.77,8.755080320076567,False,6341.83
O0000528,S0006671,U000387,2025-12-02T00:21:48,4467.39,112.06,0.0,4355.33,UPI,4,2,Sports,"{'Sports': 1, 'Electronics': 1}",3.7,1317.24,3038.09,8.379385238759149,False,4355.33
O0000529,S0006674,U001182,2025-11-28T03:40:11,3811.76,301.28,0.0,3510.48,UPI,5,3,Beauty,"{'Beauty': 1, 'Sports': 1, 'Books': 1}",3.9000000000000004,1640.19,1870.29,8.163792880011162,False,3510.48
O0000530,S0006687,,2025-11-21T21:52:53,8112.71,532.25,0.0,7580.46,Card,6,3,Electronics,"{'Electronics': 1, 'Beauty': 1, 'Sports': 1}",3.9,2006.8000000000002,5573.66,8.933461072226285,False,7580.46
O0000531,S0006715,U000655,2025-11-25T09:47:29,11273.68,894.6,0.0,10379.08,NetBanking,8,4,Sports,"{'Sports': 2, 'Fashion': 1, 'Home': 1}",4.075,3109.13,7269.95,9.247643863819274,False,10379.08
O0000532,S0006718,U000704,2025-11-04T06:59:40,3720.96,303.87,0.0,3417.09,COD,6,2,Beauty,{'Beauty': 2},4.5,803.81,2613.28,8.136837194516707,False,3417.09
O0000533,S0006768,U001856,2025-11-13T08:29:26,4000.33,247.11,0.0,3753.22,NetBanking,4,2,Books,"{'Books': 1, 'Sports': 1}",4.05,1305.71,2447.5099999999998,8.230635819584865,False,3753.22
O0000534,S0006789,U000382,2026-01-03T14:18:21,3700.8,178.17,0.0,3522.63,UPI,1,1,Fashion,{'Fashion': 1},4.9,1814.54,1708.0900000000001,8.16724698721915,False,3522.63
O0000535,S0006805,U000196,2025-12-31T20:51:04,3199.43,334.23,0.0,2865.2,UPI,4,3,Electronics,"{'Electronics': 1, 'Sports': 1, 'Fashion': 1}",4.6000000000000005,1396.45,1468.7499999999998,7.960742389623971,False,2865.2
O0000536,S0006809,U001004,2025-11-05T22:28:19,1372.4,80.52,113.12,1405.0,COD,1,1,Beauty,{'Beauty': 1},3.6,838.34,566.66,7.2485040723706105,False,1405.0
O0000537,S0006832,,2025-12-03T20:06:26,2103.75,336.07,0.0,1767.68,UPI,3,1,Beauty,{'Beauty': 1},4.2,431.92,1335.76,7.477988784636667,False,1767.68
O0000538,S0006833,U001973,2025-12-06T11:26:44,10369.68,714.71,0.0,9654.97,UPI,8,4,Books,"{'Books': 2, 'Sports': 1, 'Electronics': 1}",4.15,3823.4300000000003,5831.539999999999,9.175331655895988,False,9654.97
O0000539,S0006866,U000420,2025-11-13T15:04:21,1543.84,167.6,73.82,1450.06,UPI,1,1,Books,{'Books': 1},3.9,912.1,537.9599999999999,7.2800496028218245,False,1450.06
O0000540,S0006882,U000338,2026-01-11T02:24:45,15345.25,548.99,0.0,14796.26,Card,9,4,Sports,"{'Sports': 2, 'Electronics': 1, 'Fashion': 1}",4.15,4243.91,10552.35,9.602197307477446,False,14796.26
O0000541,S0006899,U001455,2025-12-24T03:47:27,1892.5,246.58,100.1,1746.02,NetBanking,2,2,Fashion,"{'Fashion': 1, 'Electronics': 1}",4.0,1226.53,519.49,7.465666758265435,False,1746.02
O0000542,S0006902,U000529,2025-12-06T13:45:27,1842.06,142.17,115.29,1815.18,UPI,2,1,Electronics,{'Electronics': 1},4.0,682.68,1132.5,7.504490673192012,False,1815.18
O0000543,S0006904,U002005,2025-11-20T02:19:58,15084.89,1033.85,0.0,14051.04,Card,7,3,Beauty,"{'Beauty': 1, 'Home': 1, 'Books': 1}",3.8000000000000003,3125.84,10925.2,9.550522859951549,False,14051.04
O0000544,S0006917,U001730,2026-01-06T10:13:10,8452.62,901.0,0.0,7551.62,UPI,8,3,Beauty,"{'Beauty': 1, 'Electronics': 1, 'Sports': 1}",4.1000000000000005,2391.48,5160.139999999999,8.929649801913152,False,7551.62
O0000545,S0006924,U000713,2025-12-17T04:51:23,17572.22,1000.25,0.0,16571.97,Card,7,3,Electronics,"{'Electronics': 2, 'Fashion': 1}",4.233333333333333,4031.39,12540.580000000002,9.715528333948733,False,16571.97
O0000546,S0006931,U001655,2025-12-20T04:09:58,2578.93,140.47,0.0,2438.46,Card,1,1,Books,{'Books': 1},4.3,1200.72,1237.74,7.79953198231884,False,2438.46
O0000547,S0006943,U000215,2025-11-26T11:18:12,2332.18,226.3,0.0,2105.88,Wallet,2,1,Sports,{'Sports': 1},4.8,704.63,1401.25,7.652963459168541,False,2105.88
O0000548,S0006949,U000148,2025-11-23T00:50:48,2531.4,125.65,0.0,2405.75,COD,3,1,Fashion,{'Fashion': 1},4.4,437.15,1968.6,7.786032568658076,False,2405.75
O0000549,S0006952,U002182,2025-12-18T03:00:39,7245.1,385.99,0.0,6859.11,UPI,5,4,Fashion,"{'Fashion': 2, 'Beauty': 1, 'Books': 1}",4.225,3774.59,3084.5199999999995,8.833478755576795,False,6859.11
O0000550,S0006954,U000786,2025-12-23T21:36:09,6381.94,693.66,0.0,5688.28,Card,4,2,Fashion,"{'Fashion': 1, 'Books': 1}",4.0,1748.92,3939.3599999999997,8.646338981328206,False,5688.28
O0000551,S0006994,,2026-01-15T08:02:51,10252.09,463.52,0.0,9788.57,UPI,10,4,Books,"{'Books': 1, 'Fashion': 1, 'Beauty': 1, 'Electronics': 1}",3.95,2620.9700000000003,7167.599999999999,9.189072812190176,False,9788.57
O0000552,S0007012,U000204,2025-11-23T19:31:22,11348.99,567.19,0.0,10781.8,UPI,11,4,Fashion,"{'Fashion': 2, 'Books': 1, 'Sports': 1}",3.9749999999999996,2261.1800000000003,8520.619999999999,9.285707550996067,False,10781.8
O0000553,S0007017,U001533,2025-12-09T03:32:33,2391.84,106.21,0.0,2285.63,Card,4,2,Beauty,"{'Beauty': 1, 'Electronics': 1}",4.35,750.88,1534.75,7.734834396937837,False,2285.63
O0000554,S0007022,U001150,2025-10-31T09:42:19,21171.81,793.96,0.0,20377.85,UPI,9,3,Books,"{'Books': 2, 'Electronics': 1}",3.8000000000000003,4257.45,16120.399999999998,9.922252877314142,True,19970.042499999996
O0000555,S0007034,U001712,2026-01-11T19:15:07,10550.65,842.36,0.0,9708.29,UPI,4,3,Electronics,"{'Electronics': 2, 'Books': 1}",3.733333333333333,4942.47,4765.820000000001,9.1808384381176,False,9708.29
O0000556,S0007049,,2025-12-18T14:14:52,2669.41,235.54,0.0,2433.87,Wallet,3,2,Fashion,"{'Fashion': 1, 'Electronics': 1}",4.1,1222.03,1211.84,7.7976486460011465,False,2433.87
O0000557,S0007081,U000249,2025-11-03T09:30:12,9347.85,875.05,0.0,8472.8,UPI,7,4,Home,"{'Home': 1, 'Sports': 1, 'Beauty': 1, 'Electronics': 1}",4.05,3567.0,4905.799999999999,9.044734329303074,False,8472.8
O0000558,S0007093,U001350,2025-12-10T22:21:25,11588.46,617.35,0.0,10971.11,UPI,9,4,Electronics,"{'Electronics': 2, 'Books': 1, 'Fashion': 1}",4.125,3026.44,7944.67,9.303111877526742,False,10971.11
O0000559,S0007108,U000211,2025-12-01T03:11:40,11791.2,681.28,0.0,11109.92,UPI,8,4,Books,"{'Books': 3, 'Beauty': 1}",4.125,4318.21,6791.71,9.315683687486088,False,11109.92
O0000560,S0007112,U002058,2025-11-02T09:51:30,4558.56,309.43,0.0,4249.13,UPI,4,3,Electronics,"{'Electronics': 1, 'Sports': 1, 'Beauty': 1}",4.033333333333334,2399.46,1849.67,8.354704849685946,False,4249.13
O0000561,S0007114,U001527,2025-12-16T16:20:27,2411.32,136.93,0.0,2274.39,Card,2,1,Books,{'Books': 1},3.6,851.22,1423.1699999999998,7.729906745264281,False,2274.39
O0000562,S0007129,U000944,2026-01-19T05:57:53,5725.6,644.22,0.0,5081.38,Card,7,3,Electronics,"{'Electronics': 1, 'Fashion': 1, 'Sports': 1}",4.333333333333333,1625.8799999999999,3455.5,8.533534934795831,False,5081.38
O0000563,S0007159,U001523,2025-12-09T04:35:37,10920.58,1087.19,0.0,9833.39,Card,4,2,Books,"{'Books': 1, 'Home': 1}",4.1,2926.02,6907.369999999999,9.193640705513763,False,9833.39
O0000564,S0007165,,2025-12-29T04:48:27,6344.33,672.71,0.0,5671.62,COD,6,4,Electronics,"{'Electronics': 2, 'Beauty': 2}",4.375,2500.12,3171.5,8.643406371123938,False,5671.62
O0000565,S0007175,U000198,2025-12-12T01:00:34,4851.22,27.59,0.0,4823.63,Card,3,2,Home,"{'Home': 1, 'Electronics': 1}",4.1,1805.4699999999998,3018.1600000000003,8.481489326894899,False,4823.63
O0000566,S0007178,U001995,2026-01-14T12:05:30,6700.5,291.39,0.0,6409.11,NetBanking,7,4,Beauty,"{'Beauty': 2, 'Electronics': 1, 'Books': 1}",4.125,2154.04,4255.07,8.765631710453901,False,6409.11
O0000567,S0007190,U000110,2025-12-16T01:26:55,7841.45,341.1,0.0,7500.35,NetBanking,8,3,Books,"{'Books': 1, 'Fashion': 1, 'Home': 1}",3.9,2132.54,5367.81,8.922838283326346,False,7500.35
O0000568,S0007197,,2025-12-31T05:07:59,2792.1,152.99,0.0,2639.11,UPI,3,1,Fashion,{'Fashion': 1},3.9,425.16,2213.9500000000003,7.878575861938997,False,2639.11
O0000569,S0007199,U001200,2025-11-20T02:13:04,3762.42,370.28,0.0,3392.14,UPI,4,2,Home,"{'Home': 1, 'Sports': 1}",3.5,1233.73,2158.41,8.129511025353573,False,3392.14
O0000570,S0007200,,2025-11-22T14:39:30,9913.89,884.97,0.0,9028.92,COD,4,3,Books,"{'Books': 1, 'Electronics': 1, 'Beauty': 1}",4.4,4287.26,4741.66,9.10829878701409,False,9028.92
O0000571,S0007211,U002120,2026-01-06T21:33:04,9026.8,1102.13,0.0,7924.67,UPI,5,2,Electronics,{'Electronics': 2},4.7,2018.3899999999999,5906.280000000001,8.97786213775871,False,7924.67
O0000572,S0007222,U001056,2025-12-28T08:15:23,12190.62,749.85,0.0,11440.77,Wallet,6,3,Electronics,"{'Electronics': 1, 'Sports': 1, 'Books': 1}",3.8000000000000003,3903.88,7536.89,9.345025973245562,False,11440.77
O0000573,S0007254,U001372,2026-01-11T11:42:46,3556.82,442.11,0.0,3114.71,UPI,2,1,Home,{'Home': 1},4.7,1223.73,1890.98,8.044212334623596,False,3114.71
O0000574,S0007265,U000280,2025-12-03T01:53:51,4271.86,164.15,0.0,4107.71,Wallet,2,2,Beauty,{'Beauty': 2},3.65,2617.12,1490.5900000000001,8.32086438961008,False,4107.71
O0000575,S0007269,U000142,2025-12-21T23:39:21,16561.13,1831.04,0.0,14730.09,Card,8,3,Books,"{'Books': 2, 'Electronics': 1}",4.0,3902.6,10827.49,9.597715505361139,False,14730.09
O0000576,S0007276,U001490,2025-10-22T13:57:29,3483.01,206.74,0.0,3276.27,Wallet,3,2,Sports,"{'Sports': 1, 'Home': 1}",4.15,1441.6100000000001,1834.6599999999999,8.094766037736846,False,3276.27
O0000577,S0007287,U000816,2026-01-14T22:12:19,4026.47,153.37,0.0,3873.1,COD,3,2,Sports,"{'Sports': 1, 'Beauty': 1}",4.3,1964.1999999999998,1908.9,8.26206865674685,False,3873.1
O0000578,S0007315,U001486,2025-12-02T19:06:13,7234.1,464.17,0.0,6769.93,UPI,10,4,Fashion,"{'Fashion': 2, 'Books': 1, 'Electronics': 1}",4.2,1521.57,5248.360000000001,8.820393727225147,False,6769.93
O0000579,S0007317,U001283,2025-11-17T05:17:29,4180.96,378.62,0.0,3802.34,Card,2,2,Fashion,"{'Fashion': 1, 'Electronics': 1}",4.75,1909.7099999999998,1892.6300000000003,8.243634907034854,False,3802.34
O0000580,S0007324,U001919,2025-12-29T08:06:50,12308.46,390.6,0.0,11917.86,COD,5,3,Electronics,"{'Electronics': 1, 'Books': 1, 'Sports': 1}",4.066666666666666,4257.84,7660.02,9.385877298461883,False,11917.86
O0000581,S0007329,U002077,2025-10-24T15:35:28,10061.3,931.61,0.0,9129.69,UPI,5,3,Fashion,"{'Fashion': 2, 'Electronics': 1}",4.333333333333333,3006.93,6122.76,9.119396545760749,False,9129.69
O0000582,S0007338,U001933,2025-12-27T13:50:44,1590.06,123.66,52.76,1519.16,Card,3,1,Home,{'Home': 1},3.6,246.25,1272.91,7.326570871458439,False,1519.16
O0000583,S0007347,U000535,2025-12-26T13:43:48,6736.02,0.0,0.0,6736.02,UPI,4,3,Electronics,"{'Electronics': 2, 'Fashion': 1}",3.9,3473.62,3262.4000000000005,8.815372969636675,False,6736.02
O0000584,S0007355,U000794,2026-01-07T05:42:11,4832.53,358.48,0.0,4474.05,UPI,5,2,Sports,"{'Sports': 1, 'Home': 1}",3.85,1226.87,3247.1800000000003,8.406272803830893,False,4474.05
O0000585,S0007411,,2026-01-18T09:07:15,4557.3,473.76,0.0,4083.54,Card,5,2,Beauty,"{'Beauty': 1, 'Electronics': 1}",4.1,1024.71,3058.83,8.314964393854305,False,4083.54
O0000586,S0007443,U001379,2026-01-12T07:53:28,19603.73,1537.29,0.0,18066.44,Card,10,4,Home,"{'Home': 3, 'Sports': 1}",4.2,4679.8099999999995,13386.63,9.801866702271589,False,18066.44
O0000587,S0007444,U000509,2025-12-19T17:10:32,8374.55,650.77,0.0,7723.78,Wallet,8,3,Home,"{'Home': 2, 'Sports': 1}",4.033333333333334,1827.7,5896.08,8.952188622396012,False,7723.78
O0000588,S0007445,,2025-11-07T12:01:14,8156.47,670.79,0.0,7485.68,UPI,6,3,Sports,"{'Sports': 2, 'Fashion': 1}",4.266666666666667,3163.6,4322.08,8.92088072056664,False,7485.68
O0000589,S0007456,U001334,2025-11-11T18:25:16,3611.37,374.82,0.0,3236.55,UPI,3,2,Fashion,"{'Fashion': 1, 'Home': 1}",4.25,1311.72,1924.8300000000002,8.08257214990398,False,3236.55
O0000590,S0007466,U001883,2026-01-16T17:06:42,7357.0,508.8,0.0,6848.2,COD,5,2,Home,"{'Home': 1, 'Books': 1}",4.1,2092.79,4755.41,8.831887136114815,False,6848.2
O0000591,S0007471,U000476,2025-10-26T14:28:57,6256.31,315.81,0.0,5940.5,Wallet,5,2,Beauty,"{'Beauty': 1, 'Home': 1}",4.45,1405.8,4534.7,8.689716905730082,False,5940.5
O0000592,S0007479,U000649,2025-12-25T01:29:35,2578.93,265.11,0.0,2313.82,Card,1,1,Books,{'Books': 1},4.3,1200.72,1113.1000000000001,7.747087209717655,False,2313.82
O0000593,S0007490,U000292,2026-01-04T22:08:23,19076.97,1982.17,0.0,17094.8,Wallet,6,3,Beauty,"{'Beauty': 1, 'Fashion': 1, 'Books': 1}",4.466666666666667,6033.97,11060.829999999998,9.746588098287596,False,17094.8
O0000594,S0007494,,2025-11-19T19:58:38,14198.34,431.68,0.0,13766.66,Card,5,2,Books,"{'Books': 1, 'Sports': 1}",3.95,3132.46,10634.2,9.53007764264165,False,13766.66
O0000595,S0007504,U000978,2025-12-11T16:52:14,8719.26,449.59,0.0,8269.67,Wallet,8,4,Sports,"{'Sports': 2, 'Beauty': 1, 'Electronics': 1}",4.275,2665.58,5604.09,9.020470800455609,False,8269.67
O0000596,S0007521,U000338,2026-01-14T15:59:58,13550.77,900.19,0.0,12650.58,Wallet,10,4,Sports,"{'Sports': 2, 'Electronics': 1, 'Home': 1}",4.025,3324.2599999999998,9326.32,9.445537387541933,False,12650.58
O0000597,S0007530,U000551,2025-11-12T02:05:56,2755.86,154.15,0.0,2601.71,Card,4,2,Fashion,{'Fashion': 2},3.95,832.35,1769.3600000000001,7.86430848887638,False,2601.71
O0000598,S0007540,,2026-01-05T11:24:20,7535.12,465.36,0.0,7069.76,Card,8,4,Books,"{'Books': 2, 'Electronics': 1, 'Sports': 1}",4.05,2388.85,4680.91,8.86372324957722,False,7069.76
O0000599,S0007543,U001935,2025-10-27T17:31:59,3587.69,215.03,0.0,3372.66,Card,3,2,Electronics,"{'Electronics': 1, 'Sports': 1}",4.05,1244.62,2128.04,8.12375348742952,False,3372.66
O0000600,S0007554,U001204,2025-10-28T19:48:04,8872.95,819.36,0.0,8053.59,UPI,6,3,Books,"{'Books': 2, 'Beauty': 1}",4.1000000000000005,2301.12,5752.47,8.99399739425355,False,8053.59
O0000601,S0007595,U000057,2025-12-21T11:28:23,3776.75,416.0,0.0,3360.75,Card,3,2,Books,"{'Books': 1, 'Sports': 1}",4.25,1611.23,1749.52,8.120216950703979,False,3360.75
O0000602,S0007597,U001748,2025-12-08T01:19:24,10389.62,382.39,0.0,10007.23,Wallet,8,4,Sports,"{'Sports': 3, 'Beauty': 1}",4.25,4843.37,5163.86,9.211163033497382,False,10007.23
O0000603,S0007617,U001761,2026-01-12T22:23:15,6774.82,714.62,0.0,6060.2,Wallet,5,3,Home,"{'Home': 1, 'Beauty': 1, 'Books': 1}",4.233333333333333,2707.4,3352.7999999999997,8.709663079262008,False,6060.2
O0000604,S0007621,U001486,2026-01-11T05:21:46,7977.1,480.88,0.0,7496.22,Wallet,8,4,Electronics,"{'Electronics': 3, 'Beauty': 1}",4.275,2310.41,5185.81,8.922287564143867,False,7496.22
O0000605,S0007643,U001509,2026-01-04T02:01:45,10166.3,851.25,0.0,9315.05,UPI,5,4,Home,"{'Home': 2, 'Electronics': 1, 'Fashion': 1}",4.025,5305.32,4009.7299999999996,9.139493998100177,False,9315.05
O0000606,S0007685,U000753,2025-12-31T21:33:52,7324.97,254.66,0.0,7070.31,Card,5,3,Beauty,"{'Beauty': 2, 'Home': 1}",4.466666666666667,2378.55,4691.76,8.863801031684122,False,7070.31
O0000607,S0007689,U000206,2025-12-04T05:09:20,13681.59,463.29,0.0,13218.3,Card,10,4,Sports,"{'Sports': 2, 'Electronics': 1, 'Fashion': 1}",4.025,3344.85,9873.449999999999,9.48943316192813,False,13218.3
O0000608,S0007704,U000648,2025-10-21T20:05:05,5186.95,418.45,0.0,4768.5,Card,5,2,Sports,"{'Sports': 1, 'Beauty': 1}",3.6,1372.6100000000001,3395.89,8.469996756585262,False,4768.5
O0000609,S0007708,U000626,2026-01-05T15:50:41,16886.64,625.19,0.0,16261.45,COD,9,4,Beauty,"{'Beauty': 1, 'Home': 1, 'Sports': 1, 'Fashion': 1}",3.9749999999999996,3876.67,12384.78,9.696614048258002,False,16261.45
O0000610,S0007716,U001669,2026-01-13T05:19:46,3466.66,148.47,0.0,3318.19,UPI,1,1,Books,{'Books': 1},4.2,1889.84,1428.3500000000001,8.107476056239957,False,3318.19
O0000611,S0007721,,2025-11-12T10:46:30,4250.51,368.35,0.0,3882.16,Wallet,6,3,Fashion,"{'Fashion': 2, 'Books': 1}",3.8333333333333335,1301.1,2581.06,8.264404534136425,False,3882.16
O0000612,S0007730,U002077,2025-11-18T20:27:51,9123.63,856.35,0.0,8267.28,Wallet,7,4,Books,"{'Books': 1, 'Electronics': 1, 'Sports': 1, 'Beauty': 1}",4.075,3140.2,5127.080000000001,9.020181785733799,False,8267.28
O0000613,S0007731,U001854,2025-10-23T13:39:28,1712.3,127.46,97.16,1682.0,Card,1,1,Books,{'Books': 1},4.1,999.72,682.28,7.428333194190806,False,1682.0
O0000614,S0007751,U002139,2025-12-23T15:40:44,5145.89,200.75,0.0,4945.14,Card,2,2,Fashion,{'Fashion': 2},4.5,3424.26,1520.88,8.506362753382339,False,4945.14
O0000615,S0007769,,2025-11-12T22:54:15,4517.36,700.63,0.0,3816.73,Wallet,6,3,Electronics,"{'Electronics': 1, 'Fashion': 1, 'Home': 1}",4.0,1509.56,2307.17,8.24741128413186,False,3816.73
O0000616,S0007789,U002161,2025-10-27T19:48:00,8245.29,686.4,0.0,7558.89,Wallet,8,4,Fashion,"{'Fashion': 2, 'Books': 1, 'Beauty': 1}",4.475,3187.53,4371.360000000001,8.930611918803173,False,7558.89
O0000617,S0007827,,2026-01-03T19:42:59,15610.6,1575.34,0.0,14035.26,Card,9,4,Fashion,"{'Fashion': 1, 'Electronics': 1, 'Sports': 1, 'Books': 1}",4.1499999999999995,3905.58,10129.68,9.549399260327496,False,14035.26
O0000618,S0007837,U000400,2025-11-23T08:48:00,13445.68,576.7,0.0,12868.98,COD,9,4,Beauty,"{'Beauty': 2, 'Fashion': 1, 'Sports': 1}",3.8499999999999996,3589.7200000000003,9279.259999999998,9.46265274658741,False,12868.98
O0000619,S0007859,U001541,2025-11-02T13:11:31,10797.3,826.58,0.0,9970.72,UPI,7,3,Books,"{'Books': 1, 'Fashion': 1, 'Electronics': 1}",4.333333333333333,2862.71,7108.009999999999,9.207508365629101,False,9970.72
O0000620,S0007870,U001049,2026-01-08T14:34:26,2568.39,0.0,0.0,2568.39,Wallet,3,1,Fashion,{'Fashion': 1},4.6,505.86,2062.5299999999997,7.851423795630724,False,2568.39
O0000621,S0007874,U000439,2025-11-12T21:34:32,6210.51,323.41,0.0,5887.1,UPI,7,3,Fashion,"{'Fashion': 2, 'Electronics': 1}",3.8000000000000003,1488.13,4398.97,8.680688643960144,False,5887.1
O0000622,S0007879,U000578,2025-11-06T10:20:12,3402.5,164.57,0.0,3237.93,Wallet,2,1,Books,{'Books': 1},4.0,910.88,2327.0499999999997,8.082998307329273,False,3237.93
O0000623,S0007898,U000887,2025-12-24T20:47:30,2952.08,241.66,0.0,2710.42,Card,2,1,Beauty,{'Beauty': 1},4.1,711.11,1999.31,7.905227761881269,False,2710.42
O0000624,S0007928,,2025-10-27T19:22:13,10602.01,186.26,0.0,10415.75,UPI,8,4,Fashion,"{'Fashion': 1, 'Home': 1, 'Sports': 1, 'Electronics': 1}",4.375,2695.13,7720.62,9.251170366464438,False,10415.75
O0000625,S0007933,U002036,2025-12-24T07:55:09,3738.69,317.68,0.0,3421.01,Card,3,1,Electronics,{'Electronics': 1},5.0,711.86,2709.15,8.13798337671555,False,3421.01
O0000626,S0007942,U000957,2026-01-19T09:43:20,11288.1,660.89,0.0,10627.21,NetBanking,8,4,Home,"{'Home': 2, 'Fashion': 1, 'Sports': 1}",4.025,3984.75,6642.459999999999,9.27126706581133,False,10627.21
O0000627,S0007953,U001781,2025-11-06T21:34:00,13445.4,306.96,0.0,13138.44,UPI,8,3,Books,"{'Books': 2, 'Sports': 1}",4.066666666666666,3124.48,10013.960000000001,9.483373673170004,False,13138.44
O0000628,S0007954,U001295,2025-12-06T13:19:56,12923.53,1374.41,0.0,11549.12,Card,8,4,Fashion,"{'Fashion': 2, 'Electronics': 1, 'Home': 1}",4.275,4050.16,7498.960000000001,9.354451105506358,False,11549.12
