user_id,signup_date,city_tier,segment,preferred_device,lifetime_sessions,lifetime_orders,first_order_date,last_order_date,total_spend,repeat_rate_flag,user_value_band
U001224,2025-08-03,2,premium,mobile,1.0,0.0,,,0.0,False,No Purchase
U001225,2025-07-05,1,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001226,2025-10-13,1,premium,web,3.0,0.0,,,0.0,False,No Purchase
U001227,2025-07-01,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001228,2025-12-08,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001229,2025-10-04,1,regular,web,3.0,1.0,2026-01-16 09:25:01,2026-01-16 09:25:01,7114.68,False,High
U001230,2025-11-23,2,regular,web,0.0,0.0,,,0.0,False,No Purchase
U001231,2025-11-28,1,value,web,4.0,1.0,2025-12-24 02:38:13,2025-12-24 02:38:13,10674.22,False,High
U001232,2025-10-07,2,value,web,8.0,0.0,,,0.0,False,No Purchase
U001233,2026-01-03,2,regular,mobile,0.0,0.0,,,0.0,False,No Purchase
U001234,2026-01-17,2,value,web,0.0,0.0,,,0.0,False,No Purchase
U001235,2025-09-06,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001236,2025-07-19,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001237,2025-09-07,1,premium,web,3.0,0.0,,,0.0,False,No Purchase
U001238,2025-08-09,1,value,web,2.0,0.0,,,0.0,False,No Purchase
U001239,2025-10-12,3,premium,mobile,4.0,1.0,2025-11-18 13:57:49,2025-11-18 13:57:49,11689.1,False,High
U001240,2025-09-10,3,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001241,2025-10-02,3,regular,web,0.0,0.0,,,0.0,False,No Purchase
U001242,2025-11-30,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001243,2025-08-19,2,value,web,3.0,1.0,2025-11-07 09:52:13,2025-11-07 09:52:13,12249.59,False,High
U001244,2025-10-14,2,value,web,3.0,0.0,,,0.0,False,No Purchase
U001245,2025-09-01,3,value,mobile,6.0,1.0,2026-01-11 14:28:36,2026-01-11 14:28:36,5818.96,False,High
U001246,2025-12-05,3,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001247,2025-11-04,3,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001248,2025-06-25,3,value,mobile,7.0,0.0,,,0.0,False,No Purchase
U001249,2025-11-09,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001250,2025-07-29,3,regular,mobile,4.0,1.0,2025-12-30 21:55:11,2025-12-30 21:55:11,10193.22,False,High
U001251,2025-11-22,3,value,web,6.0,0.0,,,0.0,False,No Purchase
U001252,2025-10-20,2,regular,web,4.0,1.0,2025-12-27 06:08:49,2025-12-27 06:08:49,2829.9,False,High
U001253,2025-09-15,3,premium,mobile,6.0,0.0,,,0.0,False,No Purchase
U001254,2025-11-16,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001255,2025-12-20,3,premium,mobile,5.0,0.0,,,0.0,False,No Purchase
U001256,2025-12-03,3,regular,mobile,0.0,0.0,,,0.0,False,No Purchase
U001257,2025-10-15,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001258,2025-11-22,2,value,mobile,7.0,2.0,2025-11-06 07:47:11,2025-11-18 14:26:10,14432.28,True,High
U001259,2025-09-18,1,value,web,2.0,0.0,,,0.0,False,No Purchase
U001260,2025-12-06,3,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001261,2025-12-14,3,value,web,1.0,0.0,,,0.0,False,No Purchase
U001262,2025-07-22,2,premium,web,4.0,0.0,,,0.0,False,No Purchase
U001263,2025-08-12,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001264,2025-08-19,1,premium,mobile,6.0,0.0,,,0.0,False,No Purchase
U001265,2025-07-28,2,value,web,7.0,0.0,,,0.0,False,No Purchase
U001266,2025-09-13,2,regular,mobile,2.0,1.0,2026-01-07 14:09:01,2026-01-07 14:09:01,9879.36,False,High
U001267,2025-08-02,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001268,2025-10-26,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U001269,2025-07-14,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001270,2025-08-19,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001271,2025-11-10,2,premium,mobile,0.0,0.0,,,0.0,False,No Purchase
U001272,2025-09-15,3,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001273,2025-09-19,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001274,2025-12-08,3,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001275,2026-01-16,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001276,2025-10-20,2,value,mobile,3.0,1.0,2025-11-10 05:38:14,2025-11-10 05:38:14,6076.4,False,High
U001277,2025-07-10,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001278,2025-07-15,2,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001279,2026-01-12,2,value,web,1.0,0.0,,,0.0,False,No Purchase
U001280,2025-11-13,2,regular,mobile,4.0,1.0,2025-12-02 13:27:00,2025-12-02 13:27:00,7166.76,False,High
U001281,2025-11-28,1,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001282,2025-11-12,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001283,2025-07-31,2,value,mobile,5.0,2.0,2025-11-17 05:17:29,2025-12-10 17:57:43,6196.58,True,High
U001284,2025-09-25,2,regular,web,3.0,1.0,2025-11-13 16:50:29,2025-11-13 16:50:29,17920.21,False,High
U001285,2025-12-08,3,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U001286,2025-12-22,2,premium,mobile,1.0,0.0,,,0.0,False,No Purchase
U001287,2025-08-12,3,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U001288,2025-10-26,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001289,2025-07-26,3,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U001290,2026-01-10,3,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001291,2025-08-15,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001292,2025-11-23,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001293,2025-08-10,1,premium,web,4.0,0.0,,,0.0,False,No Purchase
U001294,2025-10-30,3,value,web,2.0,0.0,,,0.0,False,No Purchase
U001295,2025-11-08,2,value,mobile,4.0,1.0,2025-12-06 13:19:56,2025-12-06 13:19:56,11549.12,False,High
U001296,2025-08-31,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001297,2025-12-12,3,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001298,2025-12-26,1,value,web,5.0,1.0,2025-12-29 03:39:24,2025-12-29 03:39:24,2583.18,False,High
U001299,2025-12-20,2,regular,mobile,0.0,0.0,,,0.0,False,No Purchase
U001300,2025-08-31,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001301,2025-11-26,1,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001302,2025-10-18,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001303,2025-10-25,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001304,2025-10-01,1,value,web,4.0,2.0,2025-11-30 01:39:18,2025-12-25 13:00:52,6807.97,True,High
U001305,2025-10-27,2,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001306,2025-07-21,2,value,web,0.0,0.0,,,0.0,False,No Purchase
U001307,2025-09-17,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001308,2025-07-30,1,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001309,2025-08-21,3,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001310,2025-07-20,3,value,web,2.0,0.0,,,0.0,False,No Purchase
U001311,2025-08-07,1,value,web,4.0,0.0,,,0.0,False,No Purchase
U001312,2025-12-04,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001313,2025-10-16,2,regular,web,0.0,0.0,,,0.0,False,No Purchase
U001314,2025-06-28,3,premium,mobile,6.0,0.0,,,0.0,False,No Purchase
U001315,2025-12-06,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001316,2025-12-31,1,premium,web,4.0,0.0,,,0.0,False,No Purchase
U001317,2025-12-25,1,value,web,1.0,0.0,,,0.0,False,No Purchase
U001318,2025-12-13,3,regular,mobile,5.0,1.0,2025-11-06 22:24:34,2025-11-06 22:24:34,3401.73,False,High
U001319,2026-01-17,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U001320,2025-10-24,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001321,2026-01-11,2,value,web,6.0,0.0,,,0.0,False,No Purchase
U001322,2026-01-08,3,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001323,2025-08-28,1,regular,web,2.0,1.0,2026-01-06 06:02:05,2026-01-06 06:02:05,5189.95,False,High
U001324,2025-12-21,1,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001325,2025-12-06,3,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001326,2025-12-03,3,value,web,5.0,0.0,,,0.0,False,No Purchase
U001327,2025-12-28,2,regular,web,4.0,1.0,2025-11-21 07:49:07,2025-11-21 07:49:07,5663.6,False,High
U001328,2025-09-12,2,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U001329,2025-09-15,2,value,web,8.0,0.0,,,0.0,False,No Purchase
U001330,2025-11-04,2,regular,web,6.0,1.0,2025-11-11 20:43:06,2025-11-11 20:43:06,10512.1,False,High
U001331,2025-11-25,1,value,web,7.0,0.0,,,0.0,False,No Purchase
U001332,2025-12-25,3,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001333,2025-12-24,2,regular,mobile,4.0,1.0,2025-12-10 07:00:50,2025-12-10 07:00:50,4149.41,False,High
U001334,2025-11-21,3,value,mobile,4.0,1.0,2025-11-11 18:25:16,2025-11-11 18:25:16,3236.55,False,High
U001335,2026-01-10,1,value,mobile,11.0,0.0,,,0.0,False,No Purchase
U001336,2025-07-30,1,value,web,3.0,0.0,,,0.0,False,No Purchase
U001337,2026-01-09,2,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001338,2025-07-06,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001339,2025-10-18,2,premium,web,2.0,0.0,,,0.0,False,No Purchase
U001340,2025-07-12,1,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001341,2025-10-20,3,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001342,2025-09-13,3,regular,mobile,6.0,2.0,2025-12-18 19:48:27,2025-12-20 11:41:33,5868.82,True,High
U001343,2025-07-10,3,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001344,2025-11-06,1,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001345,2025-11-23,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001346,2025-07-30,2,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001347,2025-11-16,2,value,web,5.0,2.0,2025-11-04 04:53:51,2025-12-20 08:39:45,11851.78,True,High
U001348,2025-07-31,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001349,2025-07-22,1,value,mobile,4.0,1.0,2025-12-29 22:18:38,2025-12-29 22:18:38,7128.37,False,High
U001350,2025-07-24,2,premium,web,3.0,1.0,2025-12-10 22:21:25,2025-12-10 22:21:25,10971.11,False,High
U001351,2025-10-27,2,premium,web,5.0,0.0,,,0.0,False,No Purchase
U001352,2025-12-03,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001353,2025-10-26,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001354,2025-12-10,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001355,2025-10-25,2,regular,web,2.0,1.0,2026-01-05 08:48:13,2026-01-05 08:48:13,6197.67,False,High
U001356,2025-12-07,2,regular,mobile,6.0,0.0,,,0.0,False,No Purchase
U001357,2026-01-14,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001358,2025-09-13,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001359,2025-07-24,3,premium,mobile,7.0,0.0,,,0.0,False,No Purchase
U001360,2025-07-21,2,regular,mobile,2.0,1.0,2025-12-29 22:15:01,2025-12-29 22:15:01,2991.33,False,High
U001361,2025-10-26,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001362,2025-10-16,3,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001363,2025-08-01,2,value,web,4.0,1.0,2025-11-05 22:05:47,2025-11-05 22:05:47,8975.79,False,High
U001364,2025-12-25,3,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U001365,2026-01-10,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001366,2025-08-15,1,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U001367,2025-08-05,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001368,2025-08-07,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001369,2025-09-12,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001370,2025-12-19,2,value,web,5.0,0.0,,,0.0,False,No Purchase
U001371,2025-10-26,1,premium,mobile,1.0,0.0,,,0.0,False,No Purchase
U001372,2025-07-07,2,value,web,7.0,1.0,2026-01-11 11:42:46,2026-01-11 11:42:46,3114.71,False,High
U001373,2025-09-30,1,value,mobile,7.0,0.0,,,0.0,False,No Purchase
U001374,2025-07-12,3,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U001375,2025-09-16,2,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001376,2025-09-16,3,premium,web,1.0,0.0,,,0.0,False,No Purchase
U001377,2025-11-06,3,value,mobile,0.0,0.0,,,0.0,False,No Purchase
U001378,2025-10-16,2,premium,web,1.0,0.0,,,0.0,False,No Purchase
U001379,2025-12-24,2,value,web,2.0,1.0,2026-01-12 07:53:28,2026-01-12 07:53:28,18066.44,False,High
U001380,2025-06-26,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001381,2025-12-02,3,value,web,5.0,0.0,,,0.0,False,No Purchase
U001382,2025-06-28,3,regular,mobile,4.0,1.0,2025-12-24 07:54:55,2025-12-24 07:54:55,2945.23,False,High
U001383,2025-08-26,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001384,2025-12-25,2,regular,web,4.0,1.0,2025-12-19 04:34:28,2025-12-19 04:34:28,10016.3,False,High
U001385,2025-11-15,1,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001386,2025-07-29,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001387,2025-10-04,2,premium,web,2.0,0.0,,,0.0,False,No Purchase
U001388,2025-11-22,2,regular,mobile,8.0,2.0,2025-11-03 00:57:22,2025-12-28 10:30:08,18337.33,True,High
U001389,2026-01-06,1,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001390,2025-11-03,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001391,2025-06-28,3,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001392,2025-10-06,1,premium,web,2.0,0.0,,,0.0,False,No Purchase
U001393,2025-07-25,1,value,web,5.0,0.0,,,0.0,False,No Purchase
U001394,2025-07-03,3,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001395,2025-10-27,3,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001396,2025-12-03,1,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001397,2025-07-01,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001398,2025-12-04,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001399,2025-11-18,3,premium,web,2.0,1.0,2025-11-15 07:39:59,2025-11-15 07:39:59,22054.68,False,High
U001400,2025-11-28,2,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U001401,2025-08-13,2,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U001402,2025-09-14,2,value,web,3.0,0.0,,,0.0,False,No Purchase
U001403,2025-07-18,1,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001404,2025-08-12,3,regular,web,8.0,0.0,,,0.0,False,No Purchase
U001405,2025-08-26,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001406,2025-08-29,1,premium,mobile,3.0,0.0,,,0.0,False,No Purchase
U001407,2025-07-30,3,regular,mobile,4.0,1.0,2026-01-09 20:11:54,2026-01-09 20:11:54,4797.01,False,High
U001408,2025-08-02,3,value,web,4.0,0.0,,,0.0,False,No Purchase
U001409,2025-12-29,3,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001410,2025-12-05,2,regular,mobile,4.0,1.0,2026-01-17 00:38:25,2026-01-17 00:38:25,2890.95,False,High
U001411,2025-09-03,2,regular,web,5.0,1.0,2025-11-22 20:13:23,2025-11-22 20:13:23,6190.75,False,High
U001412,2026-01-08,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U001413,2025-08-12,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001414,2025-09-16,2,regular,web,3.0,1.0,2025-12-15 23:07:16,2025-12-15 23:07:16,16236.94,False,High
U001415,2025-12-11,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001416,2025-09-24,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001417,2025-08-11,3,value,web,4.0,1.0,2025-12-06 00:34:26,2025-12-06 00:34:26,646.36,False,High
U001418,2025-09-08,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001419,2025-10-06,1,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001420,2025-10-31,2,premium,web,3.0,1.0,2025-10-25 16:29:27,2025-10-25 16:29:27,13805.39,False,High
U001421,2025-09-16,1,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001422,2025-09-22,2,value,mobile,4.0,1.0,2025-12-23 00:49:06,2025-12-23 00:49:06,1664.01,False,High
U001423,2025-08-17,2,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001424,2025-10-13,1,regular,mobile,4.0,1.0,2025-12-09 10:39:30,2025-12-09 10:39:30,12162.01,False,High
U001425,2025-08-08,3,value,mobile,4.0,1.0,2025-12-23 00:57:09,2025-12-23 00:57:09,9287.05,False,High
U001426,2025-12-22,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001427,2025-11-27,3,value,web,4.0,0.0,,,0.0,False,No Purchase
U001428,2025-09-17,1,value,web,0.0,0.0,,,0.0,False,No Purchase
U001429,2025-11-27,1,regular,web,3.0,1.0,2025-11-07 18:50:34,2025-11-07 18:50:34,1864.56,False,High
U001430,2025-06-24,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001431,2025-09-03,1,premium,web,1.0,0.0,,,0.0,False,No Purchase
U001432,2025-09-23,2,regular,web,0.0,0.0,,,0.0,False,No Purchase
U001433,2025-09-30,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001434,2025-11-27,1,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001435,2026-01-11,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001436,2025-09-11,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001437,2025-09-05,2,regular,mobile,6.0,0.0,,,0.0,False,No Purchase
U001438,2025-10-29,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001439,2025-08-21,2,value,web,3.0,0.0,,,0.0,False,No Purchase
U001440,2025-07-23,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001441,2026-01-11,1,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001442,2025-12-10,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001443,2026-01-10,2,value,mobile,3.0,1.0,2025-12-30 00:19:59,2025-12-30 00:19:59,11715.87,False,High
U001444,2025-08-08,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001445,2025-06-27,2,premium,mobile,5.0,1.0,2025-12-08 22:27:35,2025-12-08 22:27:35,11311.56,False,High
U001446,2025-09-23,2,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001447,2026-01-05,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001448,2025-07-22,1,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U001449,2025-07-18,1,value,web,4.0,0.0,,,0.0,False,No Purchase
U001450,2025-07-07,3,premium,web,4.0,0.0,,,0.0,False,No Purchase
U001451,2025-12-01,2,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001452,2025-12-05,3,regular,web,4.0,1.0,2025-10-30 18:08:39,2025-10-30 18:08:39,3178.14,False,High
U001453,2025-11-16,1,value,web,3.0,0.0,,,0.0,False,No Purchase
U001454,2025-07-04,3,premium,mobile,3.0,0.0,,,0.0,False,No Purchase
U001455,2025-11-22,3,value,web,5.0,1.0,2025-12-24 03:47:27,2025-12-24 03:47:27,1746.02,False,High
U001456,2025-09-25,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001457,2025-07-26,1,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001458,2025-08-24,1,value,web,4.0,0.0,,,0.0,False,No Purchase
U001459,2025-10-06,3,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001460,2025-08-31,1,value,mobile,6.0,0.0,,,0.0,False,No Purchase
U001461,2026-01-13,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001462,2025-10-01,2,value,web,1.0,0.0,,,0.0,False,No Purchase
U001463,2025-09-09,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001464,2025-11-11,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001465,2025-11-07,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001466,2025-06-23,3,value,web,4.0,0.0,,,0.0,False,No Purchase
U001467,2025-10-31,1,regular,web,6.0,0.0,,,0.0,False,No Purchase
U001468,2025-08-13,3,premium,web,1.0,0.0,,,0.0,False,No Purchase
U001469,2025-09-10,1,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U001470,2025-11-18,2,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U001471,2025-10-18,3,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001472,2025-09-08,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U001473,2025-07-28,2,regular,mobile,3.0,2.0,2025-11-12 07:53:45,2025-11-14 17:03:32,13519.42,True,High
U001474,2025-10-07,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001475,2025-08-29,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001476,2026-01-01,2,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U001477,2025-10-13,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001478,2025-12-22,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U001479,2025-09-13,2,premium,mobile,4.0,0.0,,,0.0,False,No Purchase
U001480,2025-12-14,2,value,web,0.0,0.0,,,0.0,False,No Purchase
U001481,2025-07-05,2,regular,mobile,5.0,1.0,2025-11-03 14:13:36,2025-11-03 14:13:36,6776.11,False,High
U001482,2025-08-25,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001483,2025-07-09,1,value,web,3.0,1.0,2026-01-09 23:06:50,2026-01-09 23:06:50,1760.98,False,High
U001484,2025-06-30,3,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001485,2026-01-02,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001486,2025-11-20,1,regular,web,10.0,2.0,2025-12-02 19:06:13,2026-01-11 05:21:46,14266.150000000001,True,High
U001487,2025-11-01,2,value,mobile,4.0,1.0,2025-12-06 16:18:32,2025-12-06 16:18:32,3264.19,False,High
U001488,2025-10-13,3,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001489,2025-10-21,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001490,2025-11-04,1,regular,mobile,6.0,1.0,2025-10-22 13:57:29,2025-10-22 13:57:29,3276.27,False,High
U001491,2025-12-14,1,premium,web,3.0,1.0,2025-12-14 07:38:04,2025-12-14 07:38:04,6810.37,False,High
U001492,2025-10-26,1,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001493,2025-11-27,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001494,2025-08-21,3,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001495,2026-01-14,1,premium,mobile,2.0,2.0,2025-12-03 13:23:23,2025-12-23 01:43:39,11418.79,True,High
U001496,2025-06-30,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001497,2025-09-12,1,premium,mobile,4.0,0.0,,,0.0,False,No Purchase
U001498,2025-12-25,2,value,web,6.0,2.0,2025-11-11 16:13:32,2025-11-22 01:43:29,4828.12,True,High
U001499,2025-07-31,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001500,2025-07-23,2,regular,mobile,7.0,0.0,,,0.0,False,No Purchase
U001501,2025-09-08,1,value,mobile,9.0,1.0,2025-11-25 05:29:39,2025-11-25 05:29:39,12202.44,False,High
U001502,2025-09-21,2,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001503,2026-01-05,3,premium,mobile,3.0,0.0,,,0.0,False,No Purchase
U001504,2025-12-16,2,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U001505,2025-09-28,1,value,web,3.0,0.0,,,0.0,False,No Purchase
U001506,2026-01-13,1,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001507,2025-11-05,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001508,2025-12-23,2,regular,web,6.0,0.0,,,0.0,False,No Purchase
U001509,2025-08-14,3,premium,mobile,1.0,1.0,2026-01-04 02:01:45,2026-01-04 02:01:45,9315.05,False,High
U001510,2025-10-04,3,premium,web,7.0,0.0,,,0.0,False,No Purchase
U001511,2025-06-29,3,regular,web,7.0,0.0,,,0.0,False,No Purchase
U001512,2025-06-25,3,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001513,2025-11-18,1,value,mobile,6.0,0.0,,,0.0,False,No Purchase
U001514,2025-07-18,2,premium,web,1.0,0.0,,,0.0,False,No Purchase
U001515,2025-10-16,2,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001516,2025-11-16,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001517,2025-06-30,3,premium,mobile,8.0,0.0,,,0.0,False,No Purchase
U001518,2025-09-25,2,premium,web,1.0,0.0,,,0.0,False,No Purchase
U001519,2025-11-14,3,value,web,2.0,0.0,,,0.0,False,No Purchase
U001520,2025-12-27,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001521,2025-08-25,2,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001522,2026-01-14,2,value,web,3.0,1.0,2025-11-25 06:20:43,2025-11-25 06:20:43,768.56,False,High
U001523,2025-12-17,1,value,web,3.0,1.0,2025-12-09 04:35:37,2025-12-09 04:35:37,9833.39,False,High
U001524,2025-11-07,1,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001525,2025-09-13,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001526,2025-11-19,1,regular,web,7.0,0.0,,,0.0,False,No Purchase
U001527,2025-12-11,3,regular,mobile,5.0,1.0,2025-12-16 16:20:27,2025-12-16 16:20:27,2274.39,False,High
U001528,2025-08-26,1,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001529,2026-01-17,1,premium,mobile,4.0,0.0,,,0.0,False,No Purchase
U001530,2025-12-31,3,regular,web,1.0,1.0,2026-01-06 19:24:35,2026-01-06 19:24:35,12731.95,False,High
U001531,2025-10-03,1,premium,web,4.0,0.0,,,0.0,False,No Purchase
U001532,2025-11-22,3,value,mobile,6.0,0.0,,,0.0,False,No Purchase
U001533,2025-10-11,3,regular,mobile,3.0,2.0,2025-12-09 03:32:33,2025-12-29 22:49:47,12905.330000000002,True,High
