session_id,user_id,start_ts,device,channel,campaign_id,variant,is_new_user,add_to_cart,begin_checkout,landing_view,payment_attempt,product_view,purchase,has_product_view,has_add_to_cart,has_begin_checkout,has_payment_attempt,has_purchase,session_duration_sec,time_to_cart_sec,time_to_checkout_sec,time_to_purchase_sec,gross_amount,discount_amount,net_amount
S0000148,U000465,2025-12-13 23:29:32,web,organic,C035,a,0,,,2025-12-13 23:30:13,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000149,,2025-11-09 12:47:07,web,paid_social,C025,nan,0,2025-11-09 12:48:56,,2025-11-09 12:47:48,,2025-11-09 12:48:30,,True,True,False,False,False,109.0,109.0,,,0.0,0.0,0.0
S0000150,U001945,2025-11-07 01:16:44,web,organic,C036,b,1,,,2025-11-07 01:17:36,,2025-11-07 01:17:47,,True,False,False,False,False,63.0,,,,0.0,0.0,0.0
S0000151,U001789,2025-12-17 23:46:30,mobile,email,C002,nan,1,,,2025-12-17 23:46:42,,2025-12-17 23:47:24,,True,False,False,False,False,54.0,,,,0.0,0.0,0.0
S0000152,,2025-11-09 08:19:31,web,organic,C011,nan,0,,,2025-11-09 08:21:09,,2025-11-09 08:22:22,,True,False,False,False,False,171.0,,,,0.0,0.0,0.0
S0000153,U000039,2025-12-10 05:14:41,web,organic,C016,a,0,,,2025-12-10 05:16:19,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000154,,2026-01-04 13:46:11,web,search,C032,nan,0,2026-01-04 13:50:06,2026-01-04 13:51:44,2026-01-04 13:48:04,2026-01-04 13:51:52,2026-01-04 13:49:14,2026-01-04 13:53:38,True,True,True,True,True,447.0,235.0,333.0,447.0,7305.27,800.62,6504.65
S0000155,U001042,2025-11-25 12:35:11,mobile,paid_social,C028,nan,1,,,2025-11-25 12:36:19,,2025-11-25 12:36:41,,True,False,False,False,False,90.0,,,,0.0,0.0,0.0
S0000156,,2025-11-24 12:04:33,mobile,organic,C014,nan,0,2025-11-24 12:07:15,,2025-11-24 12:05:43,,2025-11-24 12:05:49,,True,True,False,False,False,162.0,162.0,,,0.0,0.0,0.0
S0000157,U001931,2025-10-24 16:38:21,web,email,C010,a,0,2025-10-24 16:42:01,,2025-10-24 16:39:26,,2025-10-24 16:40:31,,True,True,False,False,False,220.0,220.0,,,0.0,0.0,0.0
S0000158,U000952,2025-11-13 07:23:55,mobile,organic,C018,nan,1,,,2025-11-13 07:24:31,,2025-11-13 07:26:27,,True,False,False,False,False,152.0,,,,0.0,0.0,0.0
S0000159,,2025-12-23 06:40:10,web,referral,C007,nan,0,,,2025-12-23 06:40:18,,2025-12-23 06:40:52,,True,False,False,False,False,42.0,,,,0.0,0.0,0.0
S0000160,U000522,2025-11-22 21:01:16,mobile,referral,C037,nan,0,2025-11-22 21:04:24,,2025-11-22 21:02:25,,2025-11-22 21:04:06,,True,True,False,False,False,188.0,188.0,,,0.0,0.0,0.0
S0000161,,2025-11-04 16:30:06,mobile,email,C034,nan,0,,,2025-11-04 16:31:00,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000162,U001199,2025-10-30 23:02:04,web,paid_social,C029,b,0,,,2025-10-30 23:03:50,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000163,,2025-10-29 23:53:29,mobile,paid_social,C020,nan,0,,,2025-10-29 23:54:53,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000164,U001305,2025-12-19 18:18:15,web,email,C026,b,0,,,2025-12-19 18:19:06,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000165,U000486,2025-12-15 13:50:18,web,organic,C011,a,1,2025-12-15 13:55:14,2025-12-15 13:55:55,2025-12-15 13:52:16,2025-12-15 13:56:59,2025-12-15 13:53:32,2025-12-15 13:58:45,True,True,True,True,True,507.0,296.0,337.0,507.0,7847.5,429.33,7418.17
S0000166,U000924,2025-12-07 02:34:53,web,email,C006,b,1,,,2025-12-07 02:35:03,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000167,U002094,2025-12-05 11:16:52,web,search,C010,b,0,,,2025-12-05 11:17:28,,2025-12-05 11:18:47,,True,False,False,False,False,115.0,,,,0.0,0.0,0.0
S0000168,U000320,2025-11-04 05:21:06,mobile,email,C022,nan,1,,,2025-11-04 05:22:59,,2025-11-04 05:23:09,,True,False,False,False,False,123.0,,,,0.0,0.0,0.0
S0000169,U002093,2025-12-05 11:52:52,mobile,search,C039,nan,1,,,2025-12-05 11:54:36,,2025-12-05 11:54:46,,True,False,False,False,False,114.0,,,,0.0,0.0,0.0
S0000170,U000601,2025-10-26 20:02:30,mobile,paid_social,C005,nan,1,2025-10-26 20:05:21,2025-10-26 20:05:29,2025-10-26 20:02:43,2025-10-26 20:05:45,2025-10-26 20:04:23,2025-10-26 20:07:19,True,True,True,True,True,289.0,171.0,179.0,289.0,5515.6,593.48,4922.12
S0000171,U000651,2026-01-12 18:25:49,mobile,search,C013,nan,0,,,2026-01-12 18:26:32,,2026-01-12 18:27:53,,True,False,False,False,False,124.0,,,,0.0,0.0,0.0
S0000172,U000032,2025-10-26 15:54:56,web,search,C004,b,0,,,2025-10-26 15:56:42,,2025-10-26 15:57:01,,True,False,False,False,False,125.0,,,,0.0,0.0,0.0
S0000173,U001461,2025-11-28 13:24:04,web,search,C018,a,1,,,2025-11-28 13:24:31,,2025-11-28 13:25:56,,True,False,False,False,False,112.0,,,,0.0,0.0,0.0
S0000174,U000703,2025-10-21 11:48:34,mobile,paid_social,C038,nan,1,,,2025-10-21 11:49:59,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000175,U001011,2025-12-31 04:39:39,web,organic,C003,b,0,,,2025-12-31 04:39:48,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000176,U001278,2025-11-05 09:30:13,mobile,referral,C024,nan,0,,,2025-11-05 09:30:19,,2025-11-05 09:30:53,,True,False,False,False,False,40.0,,,,0.0,0.0,0.0
S0000177,,2026-01-12 16:23:41,web,email,C007,nan,0,,,2026-01-12 16:25:32,,2026-01-12 16:25:55,,True,False,False,False,False,134.0,,,,0.0,0.0,0.0
S0000178,,2025-10-25 09:34:05,web,email,C001,nan,0,,,2025-10-25 09:34:37,,2025-10-25 09:35:11,,True,False,False,False,False,66.0,,,,0.0,0.0,0.0
S0000179,U001223,2026-01-03 07:28:36,web,referral,C022,b,0,,,2026-01-03 07:28:44,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000180,U000392,2025-12-19 12:54:49,web,search,C019,nan,0,,,2025-12-19 12:56:35,,2025-12-19 12:56:50,,True,False,False,False,False,121.0,,,,0.0,0.0,0.0
S0000181,U001548,2025-11-12 22:00:19,web,email,C037,a,0,,,2025-11-12 22:01:03,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000182,U000123,2025-11-08 15:48:09,web,search,C012,b,1,,,2025-11-08 15:49:30,,2025-11-08 15:50:06,,True,False,False,False,False,117.0,,,,0.0,0.0,0.0
S0000183,U001856,2025-11-22 15:09:37,web,organic,C026,b,1,2025-11-22 15:12:48,2025-11-22 15:14:18,2025-11-22 15:10:15,2025-11-22 15:14:39,2025-11-22 15:12:14,,True,True,True,True,False,302.0,191.0,281.0,,0.0,0.0,0.0
S0000184,U000652,2026-01-03 23:55:34,mobile,organic,C007,nan,0,,,2026-01-03 23:56:35,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000185,U001589,2026-01-07 00:24:08,web,organic,C024,a,0,,,2026-01-07 00:25:25,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000186,U000345,2025-11-06 05:11:33,web,organic,C033,nan,1,,,2025-11-06 05:12:30,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000187,U000895,2025-11-22 06:01:26,web,search,C016,b,0,,,2025-11-22 06:01:59,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000188,U001531,2025-11-11 19:33:27,web,referral,C007,nan,0,2025-11-11 19:38:09,2025-11-11 19:39:35,2025-11-11 19:34:51,2025-11-11 19:40:45,2025-11-11 19:36:25,,True,True,True,True,False,438.0,282.0,368.0,,0.0,0.0,0.0
S0000189,U001367,2025-11-01 11:29:04,web,organic,C021,a,0,,,2025-11-01 11:29:39,,2025-11-01 11:31:31,,True,False,False,False,False,147.0,,,,0.0,0.0,0.0
S0000190,U000013,2025-12-18 14:54:24,web,referral,C007,b,0,,,2025-12-18 14:56:00,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000191,,2025-11-21 13:39:27,web,email,C026,nan,0,,,2025-11-21 13:40:18,,2025-11-21 13:41:27,,True,False,False,False,False,120.0,,,,0.0,0.0,0.0
S0000192,U002158,2025-11-10 17:24:20,mobile,email,C010,nan,1,,,2025-11-10 17:25:54,,2025-11-10 17:27:52,,True,False,False,False,False,212.0,,,,0.0,0.0,0.0
S0000193,,2026-01-07 09:07:52,web,email,C027,nan,0,2026-01-07 09:10:58,,2026-01-07 09:08:42,,2026-01-07 09:10:25,,True,True,False,False,False,186.0,186.0,,,0.0,0.0,0.0
S0000194,U001883,2025-12-27 18:56:34,web,referral,C029,a,0,2025-12-27 19:00:22,2025-12-27 19:02:15,2025-12-27 18:57:43,2025-12-27 19:02:34,2025-12-27 18:59:27,2025-12-27 19:03:19,True,True,True,True,True,405.0,228.0,341.0,405.0,5325.84,83.63,5242.21
S0000195,U000160,2025-12-30 01:54:00,mobile,organic,C040,nan,0,2025-12-30 01:57:15,,2025-12-30 01:54:20,,2025-12-30 01:56:09,,True,True,False,False,False,195.0,195.0,,,0.0,0.0,0.0
S0000196,U001080,2025-10-24 23:14:21,web,search,C008,a,1,,,2025-10-24 23:14:45,,2025-10-24 23:16:20,,True,False,False,False,False,119.0,,,,0.0,0.0,0.0
S0000197,U001268,2026-01-11 19:15:28,web,search,C038,b,0,,,2026-01-11 19:15:34,,2026-01-11 19:17:04,,True,False,False,False,False,96.0,,,,0.0,0.0,0.0
S0000198,U002027,2025-12-12 04:00:39,web,organic,C013,b,0,,,2025-12-12 04:02:01,,2025-12-12 04:03:19,,True,False,False,False,False,160.0,,,,0.0,0.0,0.0
S0000199,,2025-12-05 18:47:24,mobile,search,C007,nan,0,2025-12-05 18:50:00,2025-12-05 18:50:55,2025-12-05 18:47:57,2025-12-05 18:51:13,2025-12-05 18:49:06,2025-12-05 18:51:59,True,True,True,True,True,275.0,156.0,211.0,275.0,1175.83,150.72,1098.6
S0000200,U001382,2025-10-22 09:26:25,mobile,search,C037,nan,0,2025-10-22 09:28:32,,2025-10-22 09:27:54,,2025-10-22 09:28:23,,True,True,False,False,False,127.0,127.0,,,0.0,0.0,0.0
S0000201,,2026-01-10 05:31:35,web,referral,C023,nan,0,,,2026-01-10 05:31:46,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000202,U002187,2025-12-09 09:22:46,mobile,organic,C023,nan,0,,,2025-12-09 09:23:10,,2025-12-09 09:24:40,,True,False,False,False,False,114.0,,,,0.0,0.0,0.0
S0000203,U000721,2026-01-03 16:54:27,web,referral,C013,nan,0,,,2026-01-03 16:55:56,,2026-01-03 16:56:53,,True,False,False,False,False,146.0,,,,0.0,0.0,0.0
S0000204,U000613,2025-12-19 10:28:47,mobile,organic,C007,nan,0,,,2025-12-19 10:29:26,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000205,U001593,2026-01-01 03:26:03,web,paid_social,C003,b,0,,,2026-01-01 03:27:21,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000206,U002194,2025-12-22 19:18:31,mobile,organic,C035,nan,1,,,2025-12-22 19:19:25,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000207,U001886,2026-01-12 07:51:29,web,referral,C001,b,0,,,2026-01-12 07:52:13,,2026-01-12 07:52:55,,True,False,False,False,False,86.0,,,,0.0,0.0,0.0
S0000208,U000397,2025-11-10 17:37:19,web,paid_social,C021,b,1,,,2025-11-10 17:37:41,,2025-11-10 17:38:08,,True,False,False,False,False,49.0,,,,0.0,0.0,0.0
S0000209,U001794,2025-11-08 15:06:44,web,organic,C011,b,1,2025-11-08 15:09:02,2025-11-08 15:10:17,2025-11-08 15:07:29,2025-11-08 15:10:56,2025-11-08 15:07:52,,True,True,True,True,False,252.0,138.0,213.0,,0.0,0.0,0.0
S0000210,,2025-12-24 13:39:57,mobile,referral,C034,nan,0,2025-12-24 13:44:10,2025-12-24 13:45:56,2025-12-24 13:41:29,2025-12-24 13:47:09,2025-12-24 13:42:54,2025-12-24 13:48:14,True,True,True,True,True,497.0,253.0,359.0,497.0,6381.79,679.72,5702.07
S0000211,U000489,2025-12-05 13:35:20,web,organic,C029,a,1,,,2025-12-05 13:36:28,,2025-12-05 13:37:41,,True,False,False,False,False,141.0,,,,0.0,0.0,0.0
S0000212,U002058,2025-12-14 08:45:51,web,referral,C004,a,1,2025-12-14 08:48:50,2025-12-14 08:50:02,2025-12-14 08:46:50,2025-12-14 08:51:10,2025-12-14 08:48:04,2025-12-14 08:52:48,True,True,True,True,True,417.0,179.0,251.0,417.0,6305.04,442.11,5862.93
S0000213,U002090,2025-12-24 05:01:40,mobile,organic,C006,nan,0,,,2025-12-24 05:03:37,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000214,U000816,2025-12-09 17:01:15,mobile,organic,C007,nan,0,2025-12-09 17:04:31,2025-12-09 17:05:56,2025-12-09 17:02:08,2025-12-09 17:07:11,2025-12-09 17:03:09,2025-12-09 17:07:50,True,True,True,True,True,395.0,196.0,281.0,395.0,12398.07,916.77,11481.3
S0000215,U000058,2025-12-31 07:59:38,mobile,organic,C029,nan,1,,,2025-12-31 07:59:45,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000216,U000462,2025-11-19 03:19:46,web,paid_social,C004,b,1,,,2025-11-19 03:20:28,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000217,U001191,2026-01-06 17:59:43,web,email,C010,b,0,,,2026-01-06 18:01:09,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000218,U000131,2025-10-31 03:09:25,mobile,paid_social,C020,nan,0,,,2025-10-31 03:09:51,,2025-10-31 03:10:46,,True,False,False,False,False,81.0,,,,0.0,0.0,0.0
S0000219,U000500,2025-12-17 12:01:29,web,organic,C008,a,0,,,2025-12-17 12:02:14,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000220,U000328,2026-01-09 13:15:44,mobile,search,C016,nan,0,,,2026-01-09 13:17:42,,2026-01-09 13:19:02,,True,False,False,False,False,198.0,,,,0.0,0.0,0.0
S0000221,U002095,2025-11-13 04:23:43,mobile,search,C013,nan,0,,,2025-11-13 04:24:59,,2025-11-13 04:26:07,,True,False,False,False,False,144.0,,,,0.0,0.0,0.0
S0000222,U000782,2025-11-19 20:32:20,mobile,search,C017,nan,0,,,2025-11-19 20:33:16,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000223,,2025-11-17 22:19:49,mobile,search,C002,nan,0,,,2025-11-17 22:20:07,,2025-11-17 22:20:29,,True,False,False,False,False,40.0,,,,0.0,0.0,0.0
S0000224,,2025-12-11 05:23:08,web,search,C015,nan,0,,,2025-12-11 05:24:51,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000225,U000029,2025-11-27 14:22:45,mobile,search,C022,nan,0,,,2025-11-27 14:23:02,,2025-11-27 14:23:17,,True,False,False,False,False,32.0,,,,0.0,0.0,0.0
S0000226,U001194,2025-10-31 03:46:05,mobile,paid_social,C017,nan,1,,,2025-10-31 03:46:58,,2025-10-31 03:48:00,,True,False,False,False,False,115.0,,,,0.0,0.0,0.0
S0000227,U002008,2026-01-09 15:45:23,mobile,organic,C038,nan,0,,,2026-01-09 15:45:55,,2026-01-09 15:47:06,,True,False,False,False,False,103.0,,,,0.0,0.0,0.0
S0000228,,2025-11-08 20:40:39,web,referral,C016,nan,0,2025-11-08 20:43:54,,2025-11-08 20:41:55,,2025-11-08 20:43:26,,True,True,False,False,False,195.0,195.0,,,0.0,0.0,0.0
S0000229,,2025-12-08 12:11:20,web,email,C013,nan,0,,,2025-12-08 12:11:49,,2025-12-08 12:12:02,,True,False,False,False,False,42.0,,,,0.0,0.0,0.0
S0000230,U000030,2025-12-13 23:21:17,mobile,email,C007,nan,0,,,2025-12-13 23:21:46,,2025-12-13 23:22:12,,True,False,False,False,False,55.0,,,,0.0,0.0,0.0
S0000231,U001702,2025-10-25 02:36:00,mobile,email,C025,nan,0,,,2025-10-25 02:36:06,,2025-10-25 02:38:01,,True,False,False,False,False,121.0,,,,0.0,0.0,0.0
S0000232,U001851,2025-10-30 01:18:53,web,search,C023,b,0,2025-10-30 01:21:27,2025-10-30 01:22:14,2025-10-30 01:19:46,2025-10-30 01:22:19,2025-10-30 01:20:31,2025-10-30 01:22:58,True,True,True,True,True,245.0,154.0,201.0,245.0,9975.91,336.48,9639.43
S0000233,U002028,2026-01-16 21:25:33,web,referral,C003,nan,0,2026-01-16 21:29:24,2026-01-16 21:30:16,2026-01-16 21:26:18,2026-01-16 21:31:14,2026-01-16 21:27:39,2026-01-16 21:31:30,True,True,True,True,True,357.0,231.0,283.0,357.0,10736.71,0.0,10736.71
S0000234,,2025-12-20 05:55:22,web,search,C035,nan,0,,,2025-12-20 05:55:45,,2025-12-20 05:56:24,,True,False,False,False,False,62.0,,,,0.0,0.0,0.0
S0000235,,2025-10-24 11:04:36,web,search,C040,nan,0,,,2025-10-24 11:05:16,,2025-10-24 11:05:37,,True,False,False,False,False,61.0,,,,0.0,0.0,0.0
S0000236,U001665,2025-12-31 22:02:47,web,email,C040,nan,0,2025-12-31 22:08:20,,2025-12-31 22:04:35,,2025-12-31 22:06:34,,True,True,False,False,False,333.0,333.0,,,0.0,0.0,0.0
S0000237,,2025-12-06 05:01:43,mobile,email,C032,nan,0,,,2025-12-06 05:02:17,,2025-12-06 05:03:28,,True,False,False,False,False,105.0,,,,0.0,0.0,0.0
S0000238,U001666,2025-10-28 05:00:26,mobile,search,C005,nan,0,,,2025-10-28 05:01:44,,2025-10-28 05:02:37,,True,False,False,False,False,131.0,,,,0.0,0.0,0.0
S0000239,,2025-12-21 17:00:02,web,email,C036,nan,0,,,2025-12-21 17:00:18,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000240,U001988,2025-12-05 09:10:33,mobile,paid_social,C017,nan,1,,,2025-12-05 09:10:58,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000241,U000082,2025-11-08 21:12:10,web,search,C035,b,0,,,2025-11-08 21:13:30,,2025-11-08 21:14:31,,True,False,False,False,False,141.0,,,,0.0,0.0,0.0
S0000242,U000206,2026-01-08 10:24:47,mobile,referral,C010,nan,0,,,2026-01-08 10:25:02,,2026-01-08 10:26:34,,True,False,False,False,False,107.0,,,,0.0,0.0,0.0
S0000243,,2025-11-16 15:57:23,mobile,search,C028,nan,0,2025-11-16 16:01:01,,2025-11-16 15:59:09,,2025-11-16 15:59:50,,True,True,False,False,False,218.0,218.0,,,0.0,0.0,0.0
S0000244,,2025-11-16 01:13:06,web,email,C023,nan,0,,,2025-11-16 01:13:50,,2025-11-16 01:15:10,,True,False,False,False,False,124.0,,,,0.0,0.0,0.0
S0000245,U001219,2025-11-14 23:46:01,mobile,email,C019,nan,0,,,2025-11-14 23:47:48,,2025-11-14 23:48:13,,True,False,False,False,False,132.0,,,,0.0,0.0,0.0
S0000246,U002000,2025-12-29 12:16:50,web,organic,C015,a,1,,,2025-12-29 12:17:54,,2025-12-29 12:18:56,,True,False,False,False,False,126.0,,,,0.0,0.0,0.0
S0000247,U001916,2025-12-23 23:47:32,mobile,email,C003,nan,0,,,2025-12-23 23:48:17,,2025-12-23 23:48:44,,True,False,False,False,False,72.0,,,,0.0,0.0,0.0
S0000248,U001583,2026-01-10 17:22:15,mobile,organic,C036,nan,0,,,2026-01-10 17:22:25,,2026-01-10 17:24:14,,True,False,False,False,False,119.0,,,,0.0,0.0,0.0
S0000249,U000363,2025-11-11 01:56:55,mobile,email,C029,nan,1,,,2025-11-11 01:58:53,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000250,U000213,2025-12-31 05:07:25,web,paid_social,C038,b,0,,,2025-12-31 05:09:11,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000251,U000308,2025-12-12 00:21:16,web,paid_social,C021,a,0,,,2025-12-12 00:21:47,,2025-12-12 00:23:32,,True,False,False,False,False,136.0,,,,0.0,0.0,0.0
S0000252,,2025-11-18 05:19:26,web,referral,C014,nan,0,,,2025-11-18 05:21:17,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000253,U001569,2025-10-24 15:09:25,web,paid_social,C025,nan,1,2025-10-24 15:12:06,2025-10-24 15:13:04,2025-10-24 15:09:34,2025-10-24 15:14:35,2025-10-24 15:10:08,2025-10-24 15:15:22,True,True,True,True,True,357.0,161.0,219.0,357.0,14907.5,673.46,14234.04
S0000254,U001760,2026-01-03 03:30:10,web,organic,C015,a,0,,,2026-01-03 03:30:23,,2026-01-03 03:31:08,,True,False,False,False,False,58.0,,,,0.0,0.0,0.0
S0000255,U000227,2025-11-12 03:17:25,web,paid_social,C038,b,0,,,2025-11-12 03:17:44,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000256,U000605,2025-12-17 07:08:28,mobile,paid_social,C022,nan,0,,,2025-12-17 07:09:29,,2025-12-17 07:11:15,,True,False,False,False,False,167.0,,,,0.0,0.0,0.0
S0000257,U000744,2025-12-09 20:07:51,web,search,C028,a,1,,,2025-12-09 20:08:53,,2025-12-09 20:10:39,,True,False,False,False,False,168.0,,,,0.0,0.0,0.0
S0000258,U001392,2025-10-21 20:11:13,web,organic,C026,a,0,,,2025-10-21 20:13:04,,2025-10-21 20:14:18,,True,False,False,False,False,185.0,,,,0.0,0.0,0.0
S0000259,,2026-01-18 22:21:30,mobile,search,C016,nan,0,,,2026-01-18 22:21:45,,2026-01-18 22:23:29,,True,False,False,False,False,119.0,,,,0.0,0.0,0.0
S0000260,,2026-01-02 17:31:39,web,email,C031,nan,0,,,2026-01-02 17:32:45,,2026-01-02 17:33:58,,True,False,False,False,False,139.0,,,,0.0,0.0,0.0
S0000261,U000178,2025-12-04 05:21:14,mobile,paid_social,C020,nan,1,,,2025-12-04 05:22:48,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000262,U001153,2025-12-21 16:06:48,mobile,email,C005,nan,0,,,2025-12-21 16:08:41,,2025-12-21 16:08:58,,True,False,False,False,False,130.0,,,,0.0,0.0,0.0
S0000263,U002053,2025-12-03 08:01:10,web,search,C017,b,0,,,2025-12-03 08:01:46,,2025-12-03 08:02:36,,True,False,False,False,False,86.0,,,,0.0,0.0,0.0
S0000264,U000428,2025-12-27 10:52:57,web,referral,C003,a,0,,,2025-12-27 10:53:34,,2025-12-27 10:53:56,,True,False,False,False,False,59.0,,,,0.0,0.0,0.0
S0000265,U001513,2025-11-02 12:43:32,mobile,email,C030,nan,1,,,2025-11-02 12:44:18,,2025-11-02 12:44:45,,True,False,False,False,False,73.0,,,,0.0,0.0,0.0
S0000266,,2025-11-30 14:41:39,web,search,C028,nan,0,2025-11-30 14:44:55,,2025-11-30 14:42:25,,2025-11-30 14:43:05,,True,True,False,False,False,196.0,196.0,,,0.0,0.0,0.0
S0000267,U001804,2025-11-20 15:20:11,web,search,C036,a,0,,,2025-11-20 15:21:00,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000268,U001294,2025-12-01 19:25:53,mobile,referral,C020,nan,0,2025-12-01 19:27:58,2025-12-01 19:28:40,2025-12-01 19:26:16,2025-12-01 19:30:33,2025-12-01 19:27:40,,True,True,True,True,False,280.0,125.0,167.0,,0.0,0.0,0.0
S0000269,U001867,2025-11-30 23:35:49,mobile,referral,C040,nan,0,,,2025-11-30 23:37:18,,2025-11-30 23:38:19,,True,False,False,False,False,150.0,,,,0.0,0.0,0.0
S0000270,U000887,2025-11-03 07:39:32,web,search,C027,b,0,,,2025-11-03 07:40:15,,2025-11-03 07:40:30,,True,False,False,False,False,58.0,,,,0.0,0.0,0.0
S0000271,U000361,2026-01-17 07:47:29,web,email,C016,a,0,,,2026-01-17 07:49:01,,2026-01-17 07:50:32,,True,False,False,False,False,183.0,,,,0.0,0.0,0.0
S0000272,U001496,2025-10-22 20:02:21,mobile,referral,C013,nan,0,,,2025-10-22 20:04:18,,2025-10-22 20:04:28,,True,False,False,False,False,127.0,,,,0.0,0.0,0.0
S0000273,U002129,2025-10-22 08:20:01,web,organic,C038,a,1,,,2025-10-22 08:21:19,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000274,U000954,2025-11-24 01:12:33,mobile,search,C007,nan,0,,,2025-11-24 01:13:27,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000275,U001804,2025-12-16 06:35:20,web,paid_social,C001,a,0,,,2025-12-16 06:36:45,,2025-12-16 06:38:43,,True,False,False,False,False,203.0,,,,0.0,0.0,0.0
S0000276,U001931,2025-11-06 14:37:37,web,organic,C005,a,0,,,2025-11-06 14:38:02,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000277,U001421,2025-12-08 10:16:30,web,email,C028,nan,0,,,2025-12-08 10:16:45,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000278,U001742,2025-12-25 11:45:48,mobile,organic,C032,nan,0,,,2025-12-25 11:46:14,,2025-12-25 11:47:40,,True,False,False,False,False,112.0,,,,0.0,0.0,0.0
S0000279,U001239,2025-10-29 21:44:49,web,search,C021,b,0,,,2025-10-29 21:45:09,,2025-10-29 21:46:43,,True,False,False,False,False,114.0,,,,0.0,0.0,0.0
S0000280,U001771,2026-01-18 00:55:42,mobile,search,C017,nan,0,,,2026-01-18 00:55:50,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000281,U000740,2025-11-20 17:50:58,mobile,paid_social,C008,nan,1,,,2025-11-20 17:51:56,,2025-11-20 17:53:21,,True,False,False,False,False,143.0,,,,0.0,0.0,0.0
S0000282,,2025-12-18 06:11:36,mobile,organic,C004,nan,0,2025-12-18 06:15:09,,2025-12-18 06:12:58,,2025-12-18 06:14:13,,True,True,False,False,False,213.0,213.0,,,0.0,0.0,0.0
S0000283,U000172,2025-10-31 09:43:51,mobile,search,C030,nan,0,2025-10-31 09:47:00,,2025-10-31 09:44:52,,2025-10-31 09:45:40,,True,True,False,False,False,189.0,189.0,,,0.0,0.0,0.0
S0000284,,2025-12-24 07:04:00,web,organic,C010,nan,0,,,2025-12-24 07:05:16,,2025-12-24 07:06:22,,True,False,False,False,False,142.0,,,,0.0,0.0,0.0
S0000285,U001275,2026-01-05 01:57:42,web,organic,C040,b,1,,,2026-01-05 01:58:35,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000286,U001594,2025-10-30 21:59:31,web,email,C035,a,0,,,2025-10-30 21:59:59,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0000287,U000066,2025-11-01 18:26:26,web,organic,C031,nan,1,,,2025-11-01 18:27:48,,2025-11-01 18:29:27,,True,False,False,False,False,181.0,,,,0.0,0.0,0.0
